timestamp,text,like_count,reply_count,author,trailer_id,sentiment_score,datetime,used_for_model,used_for_visualization
2016-02-15T06:40:45,Why don't they just give away the whole story in the trailers?! 😂😂 When they tell tris she's genetically pure and four isn't divergent was a big shock in the books but they just tell us in the trailer👏🏼👏🏼👏🏼😂  can't wait for the movie but it's not looking like the book or at least what I imagined,0,0,Jessica Vos,Gvq6cMtT5nA,0.04107142857142858,2016-02-15 06:40:45,True,True
2016-02-15T08:18:30,I LOVE THIS TRAILER,1,0,Artur Artur,Gvq6cMtT5nA,0.5,2016-02-15 08:18:30,True,True
2016-02-15T08:34:57,Batman vs Superman and Allegiant gonna fight the march........,0,2,Dark Ferrett,Gvq6cMtT5nA,0.0,2016-02-15 08:34:57,True,True
2016-02-15T08:58:54,OMG 😎😅🤗🙂😑🙂😑😎🙂😝😅😝😅😛😏😬🤗😑🤗😬🙄🙄😬😶😬🤗🙂😎😘😎😏😅😏🙂😛😄😒😒😬🤗🙃😝☺️😜😇🙂😄😝😝☺️😚😝🙃😝😅😅😜🤗😬🤗😭😭😭😭😂😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,0,0,_Awkward_Pops _015,Gvq6cMtT5nA,0.0,2016-02-15 08:58:54,True,True
2016-02-15T09:03:01,Looks pretty gay.,1,6,Jason,Gvq6cMtT5nA,0.33333333333333337,2016-02-15 09:03:01,True,True
2016-02-15T10:16:10,Anyone know what's the second song they used?,0,0,Borna,Gvq6cMtT5nA,0.0,2016-02-15 10:16:10,True,True
2016-02-15T10:28:27,"I come from the UK and it's so annoying because films come out days/weeks/months in American majority of the time. But this film comes out in the UK on March 10th. And I'd be really happy about, if I actually have a fuck about this shitty film.",1,4,musarat365,Gvq6cMtT5nA,-0.08,2016-02-15 10:28:27,True,True
2016-02-15T10:57:14,OMGGGGGGGGGGGGGGGGG HAHAHAHAHAHHAHAHAHHA IM DYING FOURTRISSSS,0,1,adelyna nayli,Gvq6cMtT5nA,0.0,2016-02-15 10:57:14,True,True
2016-02-15T11:12:02,Gonna find it hard to differentiate this from the hunger games,1,4,HeyTray1,Gvq6cMtT5nA,-0.2916666666666667,2016-02-15 11:12:02,True,True
2016-02-15T11:28:30,Mar 09 2016 in the Philippines! Yes! I cant wait for this,3,0,AVO Channel: Adrian Val Olonan,Gvq6cMtT5nA,0.0,2016-02-15 11:28:30,True,True
2016-02-15T13:08:40,it looks like they're filming on Mars.,76,15,Hannah Montgomery,Gvq6cMtT5nA,0.0,2016-02-15 13:08:40,True,True
2016-02-15T13:27:20,Can you show me where in the book you found half of this or a third please? Doesn't seem like the book to me and I'm really very mad.,3,3,Mckayla Carter,Gvq6cMtT5nA,-0.3263888888888889,2016-02-15 13:27:20,True,True
2016-02-15T13:37:44,EPIC! ♥,0,0,Alejandro Quesada,Gvq6cMtT5nA,0.5625,2016-02-15 13:37:44,True,True
2016-02-15T13:41:07,"Did I read the wrong book? It is totally different from book but anyway I am excited to see this movie. Cant wait, trailer looks good.",0,2,Mаrinа Peticî,Gvq6cMtT5nA,0.14375,2016-02-15 13:41:07,True,True
2016-02-15T14:41:39,"Can someone actually explain to me what the plot of this film is? I've read Allegiant but this just seems like it's not sticking to the story, like what the actual fuck is going on in this trailer? Just seems so unnecessary tbh!",0,3,Davin Sanassy,Gvq6cMtT5nA,-0.225,2016-02-15 14:41:39,True,True
2016-02-15T15:16:10,So Amazing!!!! And the Feelings!!!! Love it <3<3<3 Fourtris *-* <3<3<3,1,0,Twihard Gleek,Gvq6cMtT5nA,0.75,2016-02-15 15:16:10,True,True
2016-02-15T15:16:21,OMG!!! I love this. I can't wait March!!!!,1,0,Kristīne Z,Gvq6cMtT5nA,1.0,2016-02-15 15:16:21,True,True
2016-02-15T15:28:31,"If tris is a ""miracle"" then why did you kill her!!!!",0,0,Catalina Yoacham,Gvq6cMtT5nA,0.0,2016-02-15 15:28:31,True,True
2016-02-15T15:40:26,😭😍😭😍😭😍,0,0,Ifra.,Gvq6cMtT5nA,0.0,2016-02-15 15:40:26,True,True
2016-02-15T16:55:40,Best Trailer Yet!! Gonna be an awesome movie,0,0,Charlotte Williamson,Gvq6cMtT5nA,1.0,2016-02-15 16:55:40,True,True
2016-02-15T16:59:09,"everything is very nice , people have to understand that this is an adaptation and not a copy , and how to adapt it seems to be perfect , I am loving and very excited !",0,0,Jakson Nascimento,Gvq6cMtT5nA,0.74734375,2016-02-15 16:59:09,True,True
2016-02-15T17:08:44,"""Tris you're the only one worth saving"" said the man who shot her to death...",0,4,PatrickAm Edits,Gvq6cMtT5nA,0.15,2016-02-15 17:08:44,True,True
2016-02-15T18:02:19,Omgggg can't wait❤️❤️❤️,1,0,Tereza Zofiakova,Gvq6cMtT5nA,0.0,2016-02-15 18:02:19,True,True
2016-02-15T19:02:51,Their date! ❤️💜💙,0,0,Morgan Mickey,Gvq6cMtT5nA,0.0,2016-02-15 19:02:51,True,True
2016-02-15T19:15:01,This is amazing ! 💕 I love this trailer ♥,0,0,Maru,Gvq6cMtT5nA,0.75,2016-02-15 19:15:01,True,True
2016-02-15T19:20:40,Hopefully there'll be a treble showing in the uk of the divergent series,0,0,The J Llo,Gvq6cMtT5nA,0.0,2016-02-15 19:20:40,True,True
2016-02-15T19:29:08,vote!,0,0,lapis gacha,Gvq6cMtT5nA,0.0,2016-02-15 19:29:08,True,True
2016-02-15T19:56:02,I really wanted to and still do want to kill David no lie but I want him more dead then Umbridge and Voldmort combined,0,0,LifeasTris,Gvq6cMtT5nA,0.16666666666666666,2016-02-15 19:56:02,True,True
2016-02-15T20:08:45,I cant even... omg... i just AHHH!!! :D :D :D :D,0,0,Dasol Kim,Gvq6cMtT5nA,1.0,2016-02-15 20:08:45,True,True
